original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_JointAverage,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_Imc1,original_glcm_Imc2,original_glcm_Idm,original_glcm_Idmn,original_glcm_Id,original_glcm_Idn,original_glcm_InverseVariance,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis
0.739544928,0.68707795,30.9672023,45.07087196,57.42821606,47.85394446,57.70615219,58.29236657,26750.375,33.33193476,0.393637796,10988.55492,0.410781341,27189,339.004071,593.5979004,6160219576,4.039520711,147.3066406,3.923785955,1015.676086,83.34629433,464.5409044,457.1035767,40.89707947,974.779007,59.96032526,475.9940006,0.597701024,6160219576,0.070293299,10772.03671,342.5469232,18.06597837,16770.90703,337.3363504,66.05659726,1.391076495,0.958651198,0.80904892,1.598108944,0.707206105,0.02066706,6.133301052,-0.470412612,0.986888698,0.649263831,0.999134868,0.670042333,0.980595226,0.48109928,0.042588222,4.98155965,16.86191844,1214.43401,0.068393977,18.61585321,358.1632637,3.726530658,1210.74023,0.014193474,0.00370218,5.487270501,9334.760066,0.516772482,0.651915226,1.226263272,0.742067083,273.2846115,0.002747139,39.77803738,0.04646967,41.49058733,374.8516355,48088.4778,15091736.49,171.5317438,0.007872734,275.6425234,0.322012294,0.589338979,203.8162122,0.00535565,6.855162931,0.03148332,47079.59913,8.170903795,1586.222185,0.058340586,23.97390383,1911.204494,17.35152417,344.3069256,124.9805068,38155.13366,0.492344049,0.003731916,0.041663509,15.65743444,0.000253557
0.712808583,0.693696502,39.63260099,57.13247921,64.88451279,64.63745044,62.03224968,73.00684899,45237.125,40.72452155,0.280777375,21866.8057,0.483381862,45839,214.815799,344.1099976,3638002489,2.972696552,68.15235901,2.490099386,410.871582,38.89659528,277.6590447,275.3197327,76.65789795,334.2136841,28.14023227,281.7175667,0.008929503,3638002489,0.14251179,2270.24229,79.96395991,8.744648152,514.3619812,-1.818274706,14.56781357,0.589440073,0.92223963,0.448985005,1.196870944,0.377904151,0.062523805,4.52203131,-0.483349391,0.968866122,0.789406379,0.997039105,0.796465268,0.970637549,0.348211111,0.11895062,3.863421516,3.789313411,3232.339265,0.147274538,3.596931911,72.79395559,8.618043702,734.017531,0.123795717,0.017605008,4.976986661,8103.213094,0.360157881,0.478673686,3.843527872,0.612816016,42.99221833,0.011241308,74.68031189,0.145575657,4.280253373,64.71345029,508657.3704,38544980.36,7493.194458,0.028472166,123.3391813,0.240427254,0.502750156,33.48411123,0.011963592,5.668706294,0.011191344,500673.0944,7.509280686,1958.359585,0.042722563,46.00767198,6532.597941,3.730158282,77.84918955,257.8406815,22112.77548,3.669883932,0.01624681,0.017990145,1.241398015,0.000372026
0.878776703,0.533267528,35.22415445,66.05343967,65.7951366,65.2533524,68.8839604,70.80254233,33131.45833,58.04622391,0.210630649,23684.06586,0.714851294,34343,254.1741089,376.4691956,3497927995,3.113855995,58.30873108,7.309655264,485.8437195,40.69637437,313.8489161,317.4854126,0,485.8437195,24.57346787,319.1437308,-1.132999302,3497927995,0.150473193,3351.578783,178.0183394,13.18529547,1939.035184,-50.43897605,18.00390525,1.342695451,0.860555444,0.728947276,1.572552773,0.789304362,0.051309862,5.08996545,-0.349993733,0.933937205,0.688747405,0.996740793,0.706326296,0.966511956,0.433009176,0.120942344,4.014250652,4.836650176,3053.050751,0.139636747,6.42177714,173.2074244,3.842728423,685.2425495,0.031564336,0.011264616,4.688078475,10874.04082,0.489461108,0.635397651,1.223469128,0.721960265,123.1590818,0.009079061,78.02573529,0.07171483,15.18925376,115.3731618,90617.8171,15886196,531.15496,0.035788696,310.0349265,0.284958572,0.552705176,57.60591613,0.021150809,6.477546188,0.031680401,89621.45162,7.373720115,1851.434324,0.053910093,28.10486979,5167.700871,5.430301068,175.8444224,137.9281659,24917.38599,0.926015314,0.009823682,0.040223161,5.464937394,0.001040697
0.77052219,0.445620432,8.942992982,20.06863316,25.55386468,20,21.84032967,27.91057147,339.4583333,15.46332717,0.328058829,717.3372389,2.113181997,413,396.3693848,504.8475891,88249512.33,2.719509816,49.77978516,4.227828507,539.9295044,32.80427918,460.2652394,468.3309326,293.8054199,246.1240845,21.51080121,462.2544825,-1.04802627,88249512.33,0.184001782,1835.115976,76.10011732,8.643707238,282.3595749,-23.45347276,6.374921258,0.886829251,0.751674545,0.655198616,1.359121949,0.439469317,0.088293444,3.985804131,-0.279346516,0.840426318,0.695476878,0.992853952,0.707532856,0.946845861,0.484710703,0.162774355,3.107355419,1.815437627,58.66902712,0.177547789,3.196772846,62.66351859,1.930419327,136.1202194,0.039067243,0.025625115,3.549041294,224.0626938,0.671828744,0.799776495,0.335739867,0.843945656,50.81388668,0.023212822,9.852941176,0.144896194,4.096020761,41.88235294,239.75,19186.58824,3.182243029,0.053372438,17.26470588,0.253892734,0.493268594,16.48407695,0.038377713,4.732242578,0.16464891,202.8622405,5.760574618,34.44309927,0.083397335,15.14166115,75.99273608,3.044070142,65.73365617,53.65375303,4392.348668,0.725118881,0.023418368,0.129072504,5.356984609,0.007451411
0.88066139,0.523184481,26.64441877,50.92738744,53.66563146,59.13543777,59.30430001,59.82474404,20175.66667,44.84978383,0.196177239,18269.25216,0.905509218,21122,438.6694153,551.8967468,5140482790,2.941450822,57.94001007,6.341242973,834.0597534,36.73776318,490.8909729,485.2821808,116.251709,717.8080444,24.29827564,493.3264892,0.585239865,5140482790,0.161727616,2397.07771,254.9118905,15.88752379,839.7820081,36.65586756,11.30948877,1.320736484,0.787252848,0.75498518,1.56270371,0.727908141,0.059746695,4.764008347,-0.279535178,0.872906535,0.672628282,0.998548964,0.690731618,0.976187765,0.461550843,0.129237603,3.677313375,3.157556314,2133.383835,0.14763551,4.57663428,271.2251312,3.27195446,831.3793207,0.013589104,0.004066598,4.329030899,8079.170392,0.551586088,0.682897162,1.006868639,0.767530236,212.1497728,0.00311335,142.6382536,0.098848409,10.8276282,301.00693,27781.69092,6741137.52,115.5723814,0.005038972,376.95842,0.261232446,0.527033198,158.1287045,0.00318603,6.434360866,0.068317394,27567.43274,7.062091289,1149.017233,0.054399074,29.3815702,3416.0107,3.928570093,264.2599659,114.8455639,27930.89068,0.485845856,0.004093714,0.067576276,19.88371583,0.00033896
0.834265078,0.606387583,38.13352137,62.88638235,57.31491952,66.21933252,63.3245608,69.37578828,10369.29167,52.46391267,0.143618919,16011.74007,1.544149841,11698,327.2242798,691.9583618,3462708418,4.387001078,183.8800964,2.513773619,894.7432251,108.0133309,527.2474895,546.0931091,97.39065552,797.3525696,76.39953825,544.0667093,-0.215904685,3462708418,0.055449491,18018.66898,353.8179955,17.89415408,40247.51188,-57.93278194,136.9493395,2.583753753,0.963146092,1.149878539,1.949951829,1.219730522,0.010351137,7.052382945,-0.428217798,0.988114212,0.551277148,0.99765774,0.590129045,0.967324372,0.474437279,0.029266351,5.455955412,34.88327331,550.8704957,0.056757365,27.17693657,378.8844469,1.773930735,647.7185687,0.008229194,0.004046591,5.117481829,7075.103066,0.725385389,0.829615845,0.304732749,0.875049726,333.680723,0.003452522,134.6926168,0.067650737,18.76742176,391.0577599,359.8794576,100800.1386,2.490376562,0.003834003,589.3445505,0.296004295,0.563170575,220.8437536,0.002402283,6.696694369,0.170200034,325.3586685,7.841834955,1124.140537,0.096096815,12.2977569,648.648145,28.92198359,374.6886647,41.78252693,13893.2067,0.250947758,0.004225273,0.150873789,58.66484144,0.000605544
0.745087404,0.677576149,28.73961091,42.41532253,48.16637832,50.08991915,41.77319715,50.28916384,3704.541667,31.60312255,0.163565584,7078.618681,1.910794727,4414,444.4763794,542.8843018,1086542830,2.754987745,47.15047455,6.078607082,613.3746338,31.55917253,494.2737203,497.8260803,224.2159271,389.1587067,19.86075646,496.1434482,-0.978158295,1086542830,0.187602921,1851.810633,151.2281903,12.23103472,313.7709538,-15.30552807,7.719931249,1.206749333,0.72707531,0.759596948,1.535182705,0.610248678,0.066963372,4.537455446,-0.234191078,0.820482548,0.662815305,0.995903523,0.681285654,0.959050859,0.480670034,0.13582827,3.437996461,2.231670146,617.0200671,0.176400623,3.392890786,153.3648084,2.081391943,319.7923704,0.015197652,0.007823306,3.731959792,2383.753616,0.675635786,0.791136593,0.441146173,0.846051826,129.7506267,0.006757882,63.54285714,0.113469388,7.455306122,150.4285714,1518.657143,232553.7893,10.08320314,0.011566689,136.9928571,0.244630102,0.502618783,73.83038255,0.007410953,6.011406111,0.126869053,1456.528967,6.437314189,352.7566833,0.07991769,16.22431983,828.0792932,3.033313494,153.4318079,57.57498867,8851.976439,0.390322184,0.007616565,0.11344132,17.03368283,0.001316781
0.600732753,0.438802953,24.14852734,55.03273657,58.87274412,53.82378656,55.80322571,73.45066371,26208.375,33.05996736,0.367582506,11607.96312,0.442910448,26912,16.04887772,419.6276611,1620874376,4.277465071,244.0551767,2.938564486,808.3130493,130.2655686,189.2891173,152.0011826,3.571143866,804.7419055,99.10357463,245.415332,0.810238468,1620874376,0.065348027,24398.31527,84.411107,7.157669119,71405.77199,1757.475711,136.6067217,3.938841146,0.943596902,1.333065469,2.21717026,2.086363503,0.030312157,6.704843983,-0.375965736,0.974219686,0.544743157,0.996453476,0.591180462,0.962828395,0.380198802,0.147267966,5.035976905,35.13639071,978.5257662,0.051241144,36.69775895,126.0662541,3.862278373,206.7696488,2.055766405,0.082206686,5.382066373,12806.16623,0.668275039,0.709057441,1.848379535,0.842039851,113.2190634,0.043477982,112.4472112,0.055999607,25.61936715,203.2201195,17738.74701,284960.2943,9538.354806,0.01682274,623.8057769,0.310660247,0.577346362,116.5384211,0.008669903,6.763986238,0.074613555,17559.12294,7.735396905,1912.637337,0.071070056,50.08984901,1758.646106,39.18653499,104.2365859,123.4406213,3177.644805,85.34371307,0.197930732,0.087519055,15.48378202,0.002364506
0.710840858,0.460247817,38.21920862,83.04049949,63.70243323,80.09993758,80.15609771,86.30758947,63669.54167,59.02857991,0.206028581,37426.37817,0.587822327,64066,281.9794464,363.7421722,6689071529,2.47613698,40.8478241,4.554358175,460.3389893,25.74987416,321.3598199,320.0467987,0,460.3389893,17.08573207,323.1239248,0.135258132,6689071529,0.219428479,1136.936969,178.8058373,13.31439166,173.2171113,5.090508568,6.792482045,0.661851552,0.822185466,0.494212785,1.241279793,0.410307847,0.095185627,4.055315832,-0.356235215,0.903978603,0.768460016,0.998192329,0.775369813,0.975668587,0.390852532,0.189581711,3.352190644,1.863583399,6958.835484,0.204095104,2.181578129,181.3262919,6.289384038,1118.465627,0.036760263,0.00592531,4.418169316,13999.88712,0.403577281,0.532156742,2.555730561,0.653080916,118.6747642,0.00392453,183.6773074,0.127465168,5.817474853,176.8806384,520643.7946,92067086.57,2982.109697,0.008809061,402.5392089,0.279347126,0.545206863,93.95745797,0.005472014,5.867837574,0.02249243,518667.1561,7.055594395,2690.419193,0.041994493,41.54647493,14057.90494,1.898223412,180.245731,214.8353885,38230.83478,1.246874658,0.005860291,0.029636713,5.291423384,0.000228179
0.802208711,0.719277128,39.91914467,55.49897681,68.01470429,58.69412236,62.42595614,70.22107946,56892.83333,44.52176267,0.362398329,19739.5075,0.346959473,57655,499.9666992,711.6185303,21375324085,3.803518983,101.9098816,4.229730726,1054.31543,65.27937288,602.8094158,600.3563232,18.54645729,1035.768972,42.94975021,608.888632,0.186621076,21375324085,0.088389481,7366.174338,608.3942197,24.4692794,5733.202139,25.72922476,40.49686786,1.905409231,0.909779389,0.907065779,1.76352334,1.053999262,0.025425791,6.047734216,-0.380075764,0.96686834,0.631818521,0.998977743,0.657117666,0.979866312,0.459867541,0.063538665,4.695722092,10.60056927,3072.956669,0.081788913,13.53886948,623.9611199,3.630075725,2205.70707,0.006467706,0.001830718,5.302744406,19611.68417,0.516212224,0.650962289,1.18201827,0.743712818,467.5479495,0.001379496,109.7031524,0.048031153,37.12991694,741.0516637,96580.14755,56451686.41,168.7667359,0.002419648,726.6366025,0.31814212,0.582809465,442.4350176,0.001302235,6.952025697,0.039614951,95942.93876,8.082446896,3040.638401,0.052738503,28.68040689,5096.095551,11.86102691,617.6458416,130.1856387,78309.2986,0.228535407,0.001805167,0.04955849,34.44363035,0.000103551
