original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_JointAverage,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_Imc1,original_glcm_Imc2,original_glcm_Idm,original_glcm_Idmn,original_glcm_Id,original_glcm_Idn,original_glcm_InverseVariance,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis
0.739544928,0.68707795,30.9672023,45.07087196,57.42821606,47.85394446,57.70615219,58.29236657,26750.375,33.33193476,0.393637796,10988.55492,0.410781341,27189,518.0810181,850.4088013,13347726988,4.368971677,188.6305542,3.038755671,1014.307983,105.4205648,688.6201426,698.1585083,36.7589035,977.5490799,77.05296368,700.6595409,-0.454780854,13347726988,0.054436948,16726.09142,783.2590406,27.58960116,21774.26692,-312.0076669,91.62498766,3.346471281,0.929303685,1.33355899,2.103697279,1.496608232,0.010147148,7.071990967,-0.34805881,0.970293579,0.50863883,0.997927584,0.556069656,0.96859115,0.456871252,0.020117873,5.246560307,23.74286473,1135.022393,0.054029871,27.40902361,746.7283162,2.21451412,1719.990942,0.003486781,0.001733499,5.364816231,13825.03237,0.653206809,0.772705025,0.508158604,0.834085459,616.047688,0.001487578,71.15924765,0.044613948,41.77974509,573.4363636,15507.61317,12743835.98,20.52795093,0.003831239,453.8652038,0.284554987,0.548755036,289.0015111,0.002737272,7.087472655,0.05866343,15217.03358,8.068576015,2249.049432,0.082719093,12.92354069,1480.086175,26.84937278,757.9581448,60.66707124,49423.76174,0.085881541,0.001670247,0.073573893,46.65217551,0.000234432
0.712808583,0.693696502,39.63260099,57.13247921,64.88451279,64.63745044,62.03224968,73.00684899,45237.125,40.72452155,0.280777375,21866.8057,0.483381862,45839,489.4344788,1037.261011,26997251802,5.019038066,322.5830383,2.754202596,1411.763916,177.5683224,736.7183821,696.9641724,275.3208313,1136.443085,130.1663381,767.4360767,0.630095596,26997251802,0.035224644,46204.15729,462.2980443,19.72998513,231711.7164,2676.965076,299.5199549,7.468286672,0.951391215,1.747082933,2.503315095,4.280718844,0.005550338,8.213975739,-0.378083065,0.98740265,0.490561165,0.996564131,0.539942726,0.965115967,0.409320722,0.018377913,6.038543676,76.7470604,1253.331066,0.035493047,74.01952151,432.0732482,2.305744475,1024.333096,0.012716891,0.005835154,5.980857874,23721.79915,0.667948396,0.770843437,0.599583048,0.843100165,364.7521561,0.004915736,185.2031746,0.036746662,60.44647251,432.5230159,4939.349008,1734291.745,28.17508247,0.006245372,1599.686508,0.317398117,0.582932648,256.5925019,0.003630099,7.360255196,0.109950043,4856.629261,8.865395276,3304.757237,0.072094881,20.52949261,1614.662471,74.00071616,433.8766552,68.94423962,29806.8306,0.376182606,0.005775011,0.112453485,48.40594485,0.000671674
0.878776703,0.533267528,35.22415445,66.05343967,65.7951366,65.2533524,68.8839604,70.80254233,33131.45833,58.04622391,0.210630649,23684.06586,0.714851294,34343,248.6108582,386.7184326,3468087548,3.201437403,70.22494507,5.828021394,499.4268188,43.93661359,312.334508,310.4032288,0,499.4268188,29.29579154,317.7795247,-0.587408256,3468087548,0.132445332,3430.981473,176.5648362,13.11966611,1511.255367,-8.510164702,18.95504528,1.202050456,0.880469296,0.7053942,1.508254229,0.686728072,0.043093495,5.143003605,-0.374933793,0.947447517,0.689999738,0.997082297,0.705615166,0.967397353,0.453794931,0.092616098,4.111761522,5.039273934,2850.883085,0.129104794,6.128313849,173.583033,3.611539242,630.2094385,0.028994562,0.010271429,4.697671402,11029.18328,0.491770595,0.642576362,1.082222266,0.723014644,124.6573277,0.008187505,68.79766537,0.066923799,18.50929613,131.348249,67421.8356,11185669.85,420.7320307,0.037796445,283.0583658,0.275348605,0.544467884,61.4809205,0.025381115,6.715138825,0.02993332,66305.7687,7.408729588,1979.776112,0.057647151,24.36049251,4548.570043,5.561312375,174.370585,130.3066418,22759.13796,0.900617343,0.009184507,0.038042233,5.478234402,0.001058382
0.77052219,0.445620432,8.942992982,20.06863316,25.55386468,20,21.84032967,27.91057147,339.4583333,15.46332717,0.328058829,717.3372389,2.113181997,413,431.0140991,701.3025269,135158785.9,3.928338385,141.8384094,2.257562521,774.190918,79.82494291,563.7668083,564.7591553,322.8464355,451.3444824,58.42668111,572.0672887,-0.036888761,135158785.9,0.071284935,9427.968591,171.4628491,12.7414541,4842.697439,-130.512306,41.37056402,5.336405882,0.763236558,1.771876865,2.333756858,1.990735468,0.016040579,6.310825446,-0.294804948,0.930684561,0.423358836,0.985832212,0.491332743,0.919155755,0.373360842,0.04242605,4.495916149,11.67674247,26.57458976,0.071166698,15.22396055,133.6117432,1.375574961,197.1811263,0.021066807,0.017245958,4.34228715,311.7572248,0.83034396,0.904265226,0.13644503,0.927311025,121.3950425,0.016500022,10.296875,0.080444336,13.68353271,99.1015625,27.3671875,5070.132813,0.268267912,0.027164161,39.28125,0.306884766,0.571364701,49.09152503,0.020285143,5.494180443,0.309927361,16.95648193,6.253657579,66.7094431,0.161524075,4.036806219,29.44067797,15.27210689,137.125908,16.21065375,2919.576271,0.151854561,0.016548274,0.251117963,24.78056341,0.00736434
0.88066139,0.523184481,26.64441877,50.92738744,53.66563146,59.13543777,59.30430001,59.82474404,20175.66667,44.84978383,0.196177239,18269.25216,0.905509218,21122,391.5075867,542.2220215,4580589777,3.265256646,75.03528595,3.630870146,741.3667603,46.71338953,461.8274788,454.2752533,277.1295776,464.2371826,31.59426775,465.6859987,0.650554559,4580589777,0.124880897,3578.829196,62.82858746,7.688183291,1117.171679,43.86103733,17.01545133,2.146312514,0.774828537,1.023589326,1.83898639,1.050288581,0.033700553,5.530444466,-0.237763039,0.859800108,0.588971877,0.994230641,0.621512318,0.951307493,0.469753927,0.080557575,4.03912981,4.790440961,1880.501973,0.118291292,6.296662371,72.24109519,2.43924924,157.655834,0.05370961,0.021550437,4.381036344,9979.553629,0.620689483,0.751553247,0.591217588,0.812743296,60.52825744,0.017415567,150.2636986,0.085766951,10.69576811,102.5907534,12091.11986,625743.4612,254.2653652,0.021629136,455.6461187,0.260071986,0.524977277,56.87346275,0.010640492,6.49378943,0.082946691,11945.77427,7.140846581,1494.185683,0.070740729,18.1726187,2637.734305,5.803694071,69.30773601,73.8184831,4254.248177,1.658120731,0.021723994,0.082414992,7.819958664,0.001729889
0.834265078,0.606387583,38.13352137,62.88638235,57.31491952,66.21933252,63.3245608,69.37578828,10369.29167,52.46391267,0.143618919,16011.74007,1.544149841,11698,527.3606567,858.1253845,5775688879,4.366834983,175.7148132,3.187019138,1187.61853,103.1676703,690.6656707,688.9797668,257.4810181,930.1375122,72.34433987,702.6613842,0.43311658,5775688879,0.056612881,16713.95226,378.6866972,18.80424584,34109.89651,348.4602542,103.5432698,3.284538354,0.938348217,1.269533187,2.079669891,1.613660758,0.012340769,7.029740006,-0.377894206,0.978387199,0.532013109,0.997758302,0.57493908,0.96866279,0.457706391,0.034807051,5.290840197,26.70695203,544.7716673,0.055675225,27.40282076,353.7316883,1.749008102,631.4711382,0.006906912,0.00418042,5.123492677,7245.979645,0.737319706,0.836395439,0.305155465,0.881565305,310.7868586,0.003728738,121.0107817,0.054362436,30.72079883,342.0229111,317.4186882,127451.8953,0.955506054,0.005039504,684.7313567,0.30760618,0.575151032,194.3620245,0.003219806,6.922800005,0.190288938,289.8019163,7.825857008,1158.956061,0.099073009,12.71507636,662.2574799,26.87902076,355.7689349,40.31663532,15130.00966,0.143630449,0.004106264,0.166896365,57.24847121,0.000846248
0.745087404,0.677576149,28.73961091,42.41532253,48.16637832,50.08991915,41.77319715,50.28916384,3704.541667,31.60312255,0.163565584,7078.618681,1.910794727,4414,383.0921906,474.5463074,817780345.2,2.696357574,44.18978882,9.851996329,798.5773926,30.38716517,428.2548254,423.8494415,252.6670532,545.9103394,18.60110729,430.42964,1.442975596,817780345.2,0.199598058,1867.479458,59.38297363,7.58991109,495.1170966,24.63371328,7.953474901,0.854077192,0.804003851,0.611351005,1.366097727,0.469438743,0.086411537,4.242737839,-0.302475585,0.874397573,0.717651027,0.998251202,0.728801986,0.9738462,0.448853591,0.180477045,3.389747949,2.201888023,614.0484591,0.183724663,3.554216695,62.21479953,2.336930399,139.2421582,0.046592088,0.020963949,3.821357684,2119.94251,0.629222392,0.756108187,0.548065686,0.819139179,51.6071827,0.017460186,61.21348315,0.114631991,8.722653565,75.78464419,1817.805243,100275.2079,34.1245804,0.025841891,158.8764045,0.297521357,0.565986813,46.75355621,0.015951523,5.944736162,0.120978704,1749.47985,6.590281423,299.5382873,0.067860962,22.40330135,881.0258269,3.062407242,61.19007703,76.29632986,4382.210467,1.447743544,0.020536802,0.109988101,8.219977068,0.002821767
0.600732753,0.438802953,24.14852734,55.03273657,58.87274412,53.82378656,55.80322571,73.45066371,26208.375,33.05996736,0.367582506,11607.96312,0.442910448,26912,607.5278381,982.6688721,19605518987,4.333203346,173.2493286,4.192839934,1140.702393,117.8694353,839.8205625,886.7635498,55.11158752,1085.590805,75.73086071,853.5248787,-1.272691334,19605518987,0.065439564,23206.14137,1128.78995,33.26316407,52808.94385,-1421.9422,96.59373395,7.251710178,0.858509936,1.552373008,2.38620196,4.748784531,0.020575409,6.857748508,-0.319483225,0.957232185,0.548694845,0.996421668,0.590517923,0.967902426,0.385581048,0.06777518,5.037895406,25.96136103,1022.351016,0.053805766,41.45133925,989.9377699,3.246698817,3857.439398,0.003222596,0.001368642,5.563167308,11921.28424,0.626171725,0.705084378,1.204785241,0.817815767,769.2160815,0.001201494,161.1505666,0.043483693,40.58980485,656.7304371,9358.773341,11914513.6,7.42300376,0.002380878,1597.379385,0.431025198,0.682549008,438.1416186,0.001760713,6.57162549,0.137708086,9306.040506,8.155121191,1547.007357,0.057483924,44.38890411,1761.109542,37.19930114,1067.19378,119.5197681,154474.3284,0.095928303,0.001217752,0.135641036,97.15321966,0.000303263
0.710840858,0.460247817,38.21920862,83.04049949,63.70243323,80.09993758,80.15609771,86.30758947,63669.54167,59.02857991,0.206028581,37426.37817,0.587822327,64066,394.7402039,715.6990051,19139502567,4.195429953,193.8326645,2.774383924,944.9877319,107.56894,531.3373068,499.37883,0,944.9877319,80.73457829,546.5772088,0.703604881,19139502567,0.066059779,16427.31157,525.0342495,22.33269079,28996.15026,657.6616752,106.885313,1.768268385,0.967485027,0.856936913,1.73047467,1.008869946,0.018301297,6.466818968,-0.47168472,0.989846458,0.649979286,0.998788094,0.67377674,0.978582461,0.440689581,0.059730374,5.192973216,27.16339534,2787.816049,0.06641833,24.80140488,485.0326239,3.695807746,1940.430732,0.008807818,0.002610545,5.538949716,22603.38838,0.532602259,0.655488691,1.296407033,0.756120448,359.5093611,0.002022871,172.8521431,0.067971743,22.23138533,404.2701534,57864.94377,25045048.02,156.6546322,0.004332322,704.3645301,0.276981726,0.541156631,218.2449821,0.002661585,6.830629847,0.039693441,57230.25254,8.464023747,3333.964162,0.052039524,32.19475473,4232.185808,26.36826432,499.5940749,131.3424593,70567.50723,0.30460963,0.002522633,0.050464813,21.94119571,0.00018532
0.802208711,0.719277128,39.91914467,55.49897681,68.01470429,58.69412236,62.42595614,70.22107946,56892.83333,44.52176267,0.362398329,19739.5075,0.346959473,57655,659.0399658,1129.759888,45795205404,4.848703189,229.2059937,4.167583744,1568.957397,147.4584821,869.8347039,842.8062744,2.909032822,1566.048365,96.75951037,891.2335305,0.958961987,45795205404,0.042495248,37684.79383,1305.033361,35.3330333,230666.8342,3874.542961,233.1249469,6.687650802,0.944168741,1.731258156,2.453920659,3.578604532,0.007011999,7.926482842,-0.351091412,0.980117999,0.460320231,0.998343204,0.516716168,0.974049453,0.415587066,0.018910321,5.781734806,59.95314941,1896.714585,0.041436778,60.54158592,1325.636463,2.073863157,2637.345293,0.002068436,0.001018776,5.773269372,31454.82649,0.684503286,0.793547828,0.46315484,0.852994002,1142.624339,0.000878223,144.9384491,0.029345707,90.82628091,1494.518728,13682.72262,14208146.58,14.02693145,0.001788036,1548.52379,0.313529822,0.579697454,852.2663393,0.001278261,7.722817559,0.08566473,13546.45398,8.502795791,4917.718654,0.085295615,14.74518185,2450.063498,60.3780264,1305.955615,55.29350447,66345.01408,0.055186238,0.001007877,0.099466726,142.8848741,0.00015672
