original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_JointAverage,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_Imc1,original_glcm_Imc2,original_glcm_Idm,original_glcm_Idmn,original_glcm_Id,original_glcm_Idn,original_glcm_InverseVariance,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis
0.739544928,0.68707795,30.9672023,45.07087196,57.42821606,47.85394446,57.70615219,58.29236657,26750.375,33.33193476,0.393637796,10988.55492,0.410781341,27189,595.9160645,802.8977661,13351047077,3.751041212,109.0594482,3.875193954,1220.407959,65.58826287,695.7775339,688.9776001,243.2094116,977.1985474,45.39740467,700.7466759,0.519573192,13351047077,0.087942519,6939.527096,377.6984727,19.18190326,5825.940154,153.8437955,40.29802568,1.28997223,0.937776295,0.801195117,1.573382986,0.62775712,0.025906912,5.811912905,-0.425292859,0.975951558,0.646486242,0.999196584,0.667088868,0.980737073,0.491143543,0.054132751,4.663198058,10.39699948,1510.177787,0.084215071,12.27158771,397.0291173,3.436194877,1264.554351,0.010499326,0.003000153,5.188260947,9454.895124,0.521009444,0.659041977,1.059813114,0.746307524,303.2805555,0.002238482,42.16788321,0.051299128,32.2065359,424.6995134,66602.01582,23601102.72,197.4730269,0.006339836,282.6155718,0.343814564,0.60954569,235.8447147,0.005254367,6.652413203,0.030232815,65507.95155,7.817236043,1662.751223,0.061155292,21.56154361,2391.069146,11.21183777,384.9668616,118.8779654,41630.3486,0.371400958,0.003014843,0.040903693,17.02983386,0.0002182
0.712808583,0.693696502,39.63260099,57.13247921,64.88451279,64.63745044,62.03224968,73.00684899,45237.125,40.72452155,0.280777375,21866.8057,0.483381862,45839,331.5634888,399.2029724,6062558023,2.179700344,32.70825195,4.931125669,606.5231934,21.31317858,362.5770526,358.7843018,256.9399109,349.5832825,13.86036498,363.6724369,0.966196931,6062558023,0.271580823,795.5223224,26.34214281,5.021403115,110.1653573,10.18007742,4.918291337,0.407744705,0.846855903,0.359529085,1.030206092,0.274340617,0.149002527,3.443427871,-0.40995845,0.907307895,0.825037458,0.998202828,0.827790025,0.977704229,0.321749735,0.279576886,2.987946395,1.331509011,4684.702556,0.234495953,1.687950022,27.90072773,10.10430713,250.3801294,0.473438334,0.046464421,4.580109777,6280.495889,0.307652684,0.435462245,4.467134564,0.557524148,16.25038642,0.025762614,77.52277228,0.15351044,4.117619841,31.17821782,1062838.271,24938315.33,48863.92545,0.064529622,128.2356436,0.253931967,0.518965826,15.94567959,0.034021874,5.608798082,0.01101682,1054599.024,6.708112655,1965.592552,0.042880354,42.2220748,12448.99337,1.347685732,26.37845503,288.0211828,7073.335806,13.58415052,0.046712719,0.015775134,0.471211187,0.000850498
0.878776703,0.533267528,35.22415445,66.05343967,65.7951366,65.2533524,68.8839604,70.80254233,33131.45833,58.04622391,0.210630649,23684.06586,0.714851294,34343,581.9462036,687.5497314,14100812139,2.847881098,45.47351074,29.07774297,1000.68927,40.0443205,636.9500362,651.324646,0,1000.68927,19.99965949,640.7711478,-4.096569315,14100812139,0.196090851,4882.315163,687.1347164,26.12889517,10079.46968,-301.7021662,19.38455756,1.725818839,0.833052721,0.72944581,1.571865105,1.179035368,0.078730472,4.631209285,-0.31611587,0.900523188,0.699533109,0.999008991,0.715183236,0.983119068,0.427497715,0.186364183,3.657770369,5.277594099,3590.294627,0.166643706,10.74212315,667.6001168,3.957521985,2769.109108,0.011268356,0.00469316,4.552057652,10388.48593,0.477536244,0.624832291,1.282367204,0.714447653,466.9091347,0.003949913,68.56515679,0.047780597,47.66072479,481.4320557,96284.10105,68711756.1,136.2372614,0.014725417,489.3804878,0.341031699,0.607151067,257.2351034,0.009732778,6.906936424,0.041784352,95711.34108,7.048833306,1698.779984,0.049465102,31.66932954,6734.348106,7.833311498,682.7995516,147.3255976,105084.7958,0.28072341,0.003797324,0.048410479,25.33580471,0.000554049
0.77052219,0.445620432,8.942992982,20.06863316,25.55386468,20,21.84032967,27.91057147,339.4583333,15.46332717,0.328058829,717.3372389,2.113181997,413,1056.625635,1201.847803,528126768.3,3.185435019,81.48278809,3.114563742,1242.822632,46.87291131,1129.320545,1130.573975,950.1890869,292.6335449,33.14586749,1130.821519,-0.520302164,528126768.3,0.124717856,3392.414316,65.72170381,7.881611874,724.9736894,-11.0247031,16.02106222,1.660886247,0.815244516,0.939107226,1.630897956,0.677598571,0.039170928,5.0543178,-0.33398688,0.921475804,0.601005117,0.988894838,0.631196458,0.931540224,0.480817182,0.074904619,3.879782232,4.420487118,42.75565141,0.122804788,5.545819435,63.18277635,1.688943349,111.7215167,0.055080291,0.040932,3.865907303,258.8121171,0.734995462,0.842242503,0.246513677,0.877458874,54.62745729,0.038264996,8.772727273,0.099690083,8.164772727,53.72727273,113.375,7617.681818,2.132152513,0.082870435,23.45454545,0.266528926,0.518351262,26.42464825,0.058824764,5.287175761,0.213075061,91.34904442,6.268987266,42.31719128,0.102462933,10.60467025,51.50847458,5.35547491,64.34382567,36.63196126,2683.104116,0.701584197,0.037668629,0.166090688,8.969248802,0.014737325
0.88066139,0.523184481,26.64441877,50.92738744,53.66563146,59.13543777,59.30430001,59.82474404,20175.66667,44.84978383,0.196177239,18269.25216,0.905509218,21122,1243.059534,1481.217542,39246136919,3.94572453,127.0227356,3.166514057,1735.3573,74.60138915,1359.873141,1354.911621,1036.406738,698.9505615,52.18008582,1363.110108,0.302823691,39246136919,0.075847301,8814.206049,208.3506876,14.00684165,8439.342453,92.06110587,52.42377706,3.796000241,0.864799659,1.431886612,2.165159275,1.644364706,0.013260011,6.792844688,-0.27739343,0.930524285,0.487395249,0.995570362,0.539454153,0.954653897,0.443565347,0.030327871,4.888725778,14.05494432,1299.802728,0.074965668,14.48957808,208.2544486,1.872299788,384.5582947,0.012802493,0.006948022,4.775358937,12389.70064,0.708042206,0.820864866,0.344086256,0.864738964,180.6588011,0.006024001,143.7650882,0.066743309,19.05913832,215.8268338,2556.410399,533415.928,13.60293356,0.007618845,491.3036212,0.228088961,0.48836801,105.5946467,0.003420946,7.068007618,0.101978979,2460.253892,7.429284748,2115.311808,0.100147325,9.049164502,1602.046681,14.16962054,207.3206609,41.05662343,8270.005634,0.273118852,0.006914471,0.103349779,22.15816374,0.00072734
0.834265078,0.606387583,38.13352137,62.88638235,57.31491952,66.21933252,63.3245608,69.37578828,10369.29167,52.46391267,0.143618919,16011.74007,1.544149841,11698,584.7601196,856.6442932,6296021782,3.986056305,170.6184387,2.084794346,963.088623,87.20580472,726.4520088,738.8409119,343.8899231,619.1987,67.54630644,733.6303716,-0.217302797,6296021782,0.068113488,10481.00103,278.5485353,16.15175162,9633.819147,-31.06284718,73.06464366,2.437414458,0.935621894,1.124214919,1.911744032,1.139285738,0.013893876,6.557211711,-0.368642219,0.971588573,0.553539587,0.99646654,0.59131037,0.959993794,0.48491297,0.030159666,4.965959308,18.87551453,668.7134237,0.068748243,16.45984889,293.0659145,1.751481446,502.1435094,0.008361716,0.004671394,4.747077276,7093.370673,0.726133743,0.83160172,0.29223031,0.875787848,257.8764231,0.004073237,151.6072144,0.075955518,14.71183725,301.8241483,431.9478958,114279.9414,2.190307678,0.00500657,597.5971944,0.299397392,0.567262902,172.506796,0.003105041,6.525585792,0.170627458,397.59984,7.493288532,1125.815182,0.096239971,11.42002048,796.7915883,16.83453194,290.9722175,40.34672594,11005.38887,0.203701021,0.004704133,0.152280551,45.8555961,0.000772551
0.745087404,0.677576149,28.73961091,42.41532253,48.16637832,50.08991915,41.77319715,50.28916384,3704.541667,31.60312255,0.163565584,7078.618681,1.910794727,4414,998.045282,1141.591431,5142911428,3.152298539,75.86734009,4.704729668,1199.555542,45.73836058,1077.820335,1088.485046,797.9437866,401.6117554,31.34645356,1079.414774,-1.072168309,5142911428,0.134248259,3439.579592,159.5396575,12.43569392,1340.845111,-66.15735963,20.77853542,1.286526911,0.883217931,0.795476875,1.574643925,0.633442521,0.039501297,5.206157027,-0.354830034,0.941279019,0.649689161,0.995630147,0.670411397,0.957186764,0.483444757,0.088348144,4.093498434,5.516265582,465.9120507,0.131791874,5.767602537,163.2404533,1.950561903,325.7033163,0.015163037,0.008584987,4.052268239,2427.471983,0.681656331,0.800826043,0.365586347,0.850335106,138.0345946,0.007513866,75.02507837,0.117594167,8.090103281,159.9435737,904.8025078,166639.9828,5.402762354,0.012272091,186.7899687,0.292774246,0.557901658,89.33151615,0.007399846,5.722904794,0.1445401,856.9369307,6.843298009,360.1848663,0.081600559,14.74021839,592.5718169,5.581627197,164.5620752,52.91436339,9224.795424,0.352245155,0.008267271,0.129377265,20.79128112,0.001513766
0.600732753,0.438802953,24.14852734,55.03273657,58.87274412,53.82378656,55.80322571,73.45066371,26208.375,33.05996736,0.367582506,11607.96312,0.442910448,26912,239.3466537,519.9685608,3576480563,3.793326471,152.8196259,2.854695629,745.0843506,87.78867899,348.7349701,316.2453308,21.69417381,723.3901768,64.31113582,364.548191,0.895352548,3576480563,0.088791972,11279.3042,199.2611243,13.65542034,11105.32679,462.7779581,53.66371258,2.534597875,0.909060754,1.046758674,1.941068569,1.400417924,0.033968162,5.942552846,-0.345941129,0.952381501,0.60226263,0.997234208,0.635063533,0.967636252,0.430484652,0.114344068,4.526213076,14.04957761,1330.554984,0.072904155,18.51119445,254.5407918,3.642343553,653.7350493,0.026294415,0.005316477,5.117816624,10726.59961,0.584969125,0.677167177,1.416256074,0.792053731,214.5755012,0.003916867,112.4980843,0.071837857,17.41623198,388.7043423,33058.71264,4519561.709,259.7836386,0.003943128,441.4291188,0.281883218,0.54793329,212.1652955,0.002449855,6.568592265,0.058189655,32763.38205,7.638136548,1490.542658,0.0553858,39.85127958,2389.56956,18.10457937,226.8411489,128.0920036,18496.01096,1.038711886,0.005985711,0.067394091,23.0672713,0.000294322
0.710840858,0.460247817,38.21920862,83.04049949,63.70243323,80.09993758,80.15609771,86.30758947,63669.54167,59.02857991,0.206028581,37426.37817,0.587822327,64066,500.5891876,768.9592896,27283920586,3.925279627,182.3182068,2.015148373,1015.201538,89.43624947,644.4111339,656.8533325,0,1015.201538,71.6700866,652.5887515,-0.118736825,27283920586,0.071973383,10606.36906,682.8815588,25.81844637,8228.935359,3.958441003,66.99316133,1.852472869,0.94624006,0.919224548,1.758735798,0.983073166,0.01937886,6.197484682,-0.413859007,0.978380876,0.621095572,0.998911609,0.648030368,0.978604421,0.467711914,0.049222008,4.868796745,17.21140855,3210.837439,0.072480695,15.76480344,730.4782087,3.084043264,2050.530331,0.005241392,0.001542554,5.154685925,25150.42137,0.563159802,0.691594485,0.946918827,0.777530184,579.1498582,0.001176501,199.828268,0.073170365,16.82101389,817.7462468,62044.5595,41925773.99,102.5224472,0.00189605,775.9000366,0.284108399,0.549853126,446.3770795,0.001237039,6.681057924,0.042627915,61494.24391,7.964864122,3802.595074,0.059354339,26.06396482,4611.046733,17.06276092,707.4341616,107.3980895,66746.58769,0.19460376,0.001594807,0.054974854,43.2402544,9.80E-05
0.802208711,0.719277128,39.91914467,55.49897681,68.01470429,58.69412236,62.42595614,70.22107946,56892.83333,44.52176267,0.362398329,19739.5075,0.346959473,57655,580.9647583,751.6572754,26471619234,3.403816111,78.81369019,4.976845248,934.6455688,51.94012322,674.1235679,683.7144165,53.04553604,881.6000328,33.67307099,677.5974539,-0.939682179,26471619234,0.11612738,4695.724771,660.7152908,25.57281005,3200.918505,-132.9051396,28.46997186,1.484291789,0.900862615,0.842055412,1.637628152,0.755382926,0.032785346,5.576209769,-0.354880465,0.949675136,0.637563355,0.998862861,0.659889352,0.977682162,0.487823409,0.077635108,4.341515099,7.488565913,4227.555269,0.111375742,7.894469742,649.5940205,3.333982546,2217.096873,0.005355034,0.001705411,4.842083603,19412.75425,0.506587208,0.657942803,0.962392673,0.736025252,474.0206649,0.001285945,110.581749,0.084092585,18.98574448,592.1057034,244570.3506,167234796.3,362.464014,0.003321048,349.2235741,0.265569258,0.530627597,299.4120822,0.001797884,6.578195959,0.022808083,242648.0449,7.495221593,3616.838973,0.062732443,20.14966446,6695.3241,7.584029054,656.1822565,118.0307519,79579.96146,0.183742983,0.001660233,0.034216241,20.76719777,8.35E-05
