original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_JointAverage,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_Imc1,original_glcm_Imc2,original_glcm_Idm,original_glcm_Idmn,original_glcm_Id,original_glcm_Idn,original_glcm_InverseVariance,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis
0.963943118,0.70595542,43.31117351,61.35114526,72.44998275,85.58621384,95.01578816,95.96353474,52702.58333,59.13901424,0.321017552,21175.96849,0.401801338,53050,362.7156769,611.2754456,12786801753,3.916460462,133.7665939,2.539239573,851.5250244,76.13136788,482.0183848,474.269455,137.1148071,714.4102173,55.00500414,490.9511389,0.274627612,12786801753,0.074028163,8691.297465,240.833884,15.10920565,6994.557956,77.50289343,52.94582626,2.777820609,0.900425411,1.145918718,1.97651899,1.408033625,0.015234655,6.507401891,-0.338975242,0.958616095,0.564488387,0.996970929,0.601523822,0.964571852,0.46095552,0.036237016,4.876934681,13.93091172,2903.337379,0.075884476,13.41328614,230.6392781,2.818569204,661.6044003,0.016000236,0.005691978,5.038145587,23606.19348,0.611324605,0.721515261,0.852217904,0.808284089,185.2141747,0.004610447,149.4422269,0.078488565,15.98033331,190.2647059,71976.90441,16035797.68,375.9382985,0.008672218,504.7584034,0.265104203,0.528236551,95.11002173,0.005382866,6.60405667,0.035890669,71200.59136,7.955357258,3639.102733,0.068597601,21.12405166,3927.194043,13.98533738,232.4766447,89.03159284,21222.67476,0.512738411,0.005682565,0.054090568,11.31713394,0.000392755
0.83203457,0.509359328,40.69939741,79.90311593,78.92401409,77.79460136,79.37883849,83.31866538,73533.66667,66.48215472,0.357859695,23718.95139,0.322559074,73741,526.8023682,783.4325562,32881106091,4.032327329,144.4899902,3.008470826,984.8862305,81.533887,660.2050967,667.0523071,0,984.8862305,59.01695174,667.757382,-0.279769917,32881106091,0.069642526,10029.15156,754.5767828,27.22827441,9324.909905,-118.9676771,56.94476115,4.161680707,0.863743317,1.394107164,2.221645495,2.161717012,0.013261807,6.845217784,-0.285576587,0.941798533,0.516769786,0.997453385,0.563360866,0.967484991,0.434857,0.03047999,4.943226835,15.27661047,3786.575825,0.068683443,16.47471626,724.712395,2.517887024,1922.111997,0.003679813,0.001597095,5.096957458,35687.49734,0.64430706,0.747457056,0.702912827,0.829122982,591.4585217,0.001357069,259.6503642,0.067546921,21.08585511,577.2799168,51662.79735,38716886.1,70.94942186,0.002751782,1019.593652,0.265242886,0.527852699,297.8988865,0.001624348,6.863774973,0.052128395,51294.79441,7.943246036,5262.743942,0.071367949,20.44755155,5135.509513,16.11447941,740.0996054,77.69367109,62355.1754,0.104433991,0.001543214,0.070485404,44.50037742,0.000158948
0.659116038,0.498953097,48.29358417,96.78982746,80.05623024,105.7733426,102.0784012,109.5490758,133071.75,63.79572762,0.387038799,32567.6833,0.24473777,133618,293.2121521,452.2108154,18772092795,3.33128293,82.94869995,2.858437098,626.3061523,48.76591144,369.8190836,366.3456726,45.13434601,581.1718063,34.1853132,374.8209549,0.237802394,18772092795,0.114904699,3724.59359,213.9306128,14.44370545,1411.700408,26.85294534,22.34577845,1.108159313,0.905435404,0.673423778,1.505828845,0.635857867,0.039344926,5.283592188,-0.403021609,0.960532429,0.704468006,0.998244918,0.720675297,0.974695771,0.419397747,0.096567619,4.247017654,5.863484442,8064.397394,0.109636084,6.456055522,207.3560439,6.248233746,1318.222878,0.032761098,0.005533189,5.132354593,32748.74012,0.436627842,0.550322561,2.733495637,0.681032438,138.9634549,0.003853284,122.9844479,0.095633319,11.51441955,170.1842924,1358993.157,273389973.6,7063.199677,0.009051101,312.1710731,0.24274578,0.508408898,81.46154276,0.00550744,6.524447666,0.009624452,1348197.527,7.849870361,6051.801883,0.045291816,39.84423223,15353.33608,6.046590354,210.2758835,200.9212831,43090.013,1.032829019,0.005385125,0.021680954,4.110967082,0.000150507
0.825121191,0.6582779,26.6486587,40.48238398,42.72001873,46.04345773,48.83646179,49.04079934,15501.66667,33.4028729,0.399168525,7532.0541,0.485886728,15607,379.5971802,506.5597656,3093671761,3.060115347,72.27746582,4.2387169,838.5730591,40.92037178,442.2798586,440.8656311,279.708252,558.8648071,29.3724486,445.2228049,0.460663772,3093671761,0.138476623,2611.872703,56.94598975,7.340112495,609.1211987,9.869903979,13.70653451,1.435121993,0.809909474,0.813456046,1.609416238,0.75376541,0.040802529,5.102841214,-0.291417196,0.89932029,0.648428474,0.997340292,0.669115056,0.967078415,0.483335976,0.079955416,3.91048073,3.785414126,1385.235316,0.133843186,4.707870437,55.63567917,3.348431564,189.5429923,0.082476506,0.028160369,4.485484067,5458.108293,0.521633472,0.662892883,1.002359058,0.747249798,41.47436805,0.021875394,42.15044248,0.074602553,15.25753309,81.45663717,49716.49381,2535723.644,1128.089553,0.044786625,165.2477876,0.29247396,0.558512231,48.74003979,0.024159058,6.242976438,0.036201704,48953.46319,7.181774306,935.4842699,0.059940044,22.6136686,2161.204652,4.258183531,55.97148715,117.9646953,6825.141603,2.658274238,0.02668384,0.044226939,3.127731752,0.001638397
0.597556579,0.453516689,51.06775338,112.6039121,81.3019065,112.8051417,112.6143863,115.7713263,129447.9167,67.2872085,0.31985877,38689.15448,0.298878155,129871,448.8973083,782.5631714,50311781613,4.360439099,181.0379028,2.685297852,1088.556641,103.1520668,609.421271,599.663269,0,1088.556641,74.53417177,622.4131448,0.310822102,50311781613,0.054883144,16003.83726,661.3548809,25.26965986,24427.83546,246.0796575,96.08156578,4.902023028,0.902892612,1.490062102,2.288970046,2.591889082,0.009201343,7.321387977,-0.318576048,0.963199455,0.503700072,0.997516824,0.551937378,0.968408046,0.433151082,0.020602374,5.315594572,25.2458972,5465.052324,0.055644892,25.36499958,636.4880983,2.444304353,1610.024401,0.004399384,0.001870317,5.375537837,64607.11215,0.653825499,0.756609369,0.670248486,0.834647584,526.8036353,0.001573325,381.6274281,0.055736443,29.85897327,581.446765,61388.75902,40056587.2,100.438948,0.002286288,1751.992551,0.255877399,0.517822429,304.3169028,0.001257953,7.284044941,0.052721547,61028.99004,8.294221181,9822.872212,0.075635609,18.67755412,7127.728754,25.70113972,644.4851044,72.37943036,49550.81158,0.125349441,0.001846305,0.070505535,42.70973052,0.000148617
0.867174603,0.787476456,64.84378588,82.34377724,92.54188241,97.4063653,96.17692031,101.4938422,125287.0833,71.40643233,0.291335073,41561.91533,0.331733442,126003,535.0958008,827.9731689,59417653249,4.208134393,152.0742798,3.288991705,1265.665283,89.97965821,677.3261839,670.9176025,242.1065521,1023.558731,63.1501237,686.700407,0.348120272,59417653249,0.062784804,12786.68964,377.9527869,18.97525076,18831.19811,229.0618766,75.40255615,3.84696469,0.902832243,1.330541772,2.169434334,2.00476556,0.012238453,7.004395154,-0.325394101,0.961423399,0.532984166,0.99785087,0.576688658,0.970302238,0.436048946,0.03192556,5.143625182,19.81238021,5674.804517,0.061432103,21.48203289,360.8329551,2.717847445,1014.235632,0.009133041,0.003660201,5.338036253,58462.10366,0.628947917,0.733016125,0.822064051,0.819663972,292.3344468,0.003061559,367.8260602,0.056519063,29.98127075,313.356177,74206.31976,25976157.09,226.9232388,0.00516797,1789.712354,0.275001898,0.539912221,166.4655242,0.002941589,7.162127885,0.051649564,73831.46185,8.278695839,8562.6675,0.067956061,24.33947585,7911.073617,20.54278352,366.2115108,87.40818076,33696.64753,0.272634593,0.003547979,0.068713025,22.78733905,0.000309704
0.957744122,0.838993336,63.92356931,76.19079506,98.12746812,98.32598843,91.41662868,99.40321926,147509.7083,72.97128615,0.325235602,41511.31086,0.281414094,148264,407.9281403,656.6359131,44270885932,3.986161173,149.175766,2.808297236,1036.132568,80.98260759,537.5897291,543.3516235,0,1036.132568,60.03338762,546.4384492,0.018920863,44270885932,0.071441221,9592.261935,512.4549837,22.34893799,8612.506664,5.027905554,54.77918748,2.873871158,0.900160897,1.084560618,1.989222052,1.652588393,0.018154117,6.481706967,-0.354564808,0.964736245,0.601602499,0.998391786,0.634476797,0.975666938,0.423984292,0.049118069,4.892621043,14.41326466,6800.78188,0.069856245,15.97160412,481.9745191,3.815581436,2009.395071,0.008169784,0.00240849,5.359938337,54299.8791,0.552989572,0.656736009,1.434189621,0.770942005,362.6485492,0.001909377,400.4968858,0.069290119,21.29519076,399.099827,177390.9519,93091181.34,357.1266614,0.003333713,1582.688581,0.273821554,0.539137004,213.8804111,0.001930995,6.905909863,0.038984514,176732.9673,8.310438451,7633.023202,0.051482647,36.36965806,10592.16117,15.43492611,499.6011304,134.8725786,74201.57462,0.271752097,0.002303873,0.053210567,22.90275859,0.000157691
0.891410216,0.363950427,29.56696032,81.2389769,77.47257579,73.81734214,93.60555539,95.45679651,35332.29167,72.41725395,0.222866868,23364.32032,0.661273844,35416,373.2419128,697.6924438,10440397085,4.329796741,180.2898788,2.95255753,1063.92627,102.0881025,528.3369802,517.4344482,0,1063.92627,74.5681595,542.9486453,0.371823353,10440397085,0.056324488,15653.26683,505.0115522,22.04513343,17950.62452,181.5466794,82.81630657,6.746173547,0.848153322,1.797472489,2.498380082,3.378048577,0.008251713,7.420726206,-0.255223241,0.930110094,0.448530065,0.996438591,0.507234181,0.961431167,0.405502253,0.016887274,5.192206444,22.39062003,1656.777167,0.056985412,25.06732669,485.4335545,1.887074359,963.6927483,0.004657626,0.002632581,5.121624159,21237.8166,0.727668492,0.821193376,0.388878781,0.876463307,421.6318502,0.002337422,229.9600832,0.047808749,39.64846383,500.4602911,1990.365489,1176172.589,3.770318959,0.003124426,1650.541788,0.343147981,0.608555176,321.7006315,0.001939819,7.015291423,0.135814321,1936.151811,7.898460505,3350.941552,0.094616601,14.47447545,1994.788062,25.10918273,493.099136,46.38536255,26142.32734,0.101162759,0.002578386,0.139421622,69.9273181,0.000416793
0.880362932,0.687304245,60.34673092,87.80206348,83.93449827,106.1696755,106.0047169,106.1696755,109738.3333,77.29768207,0.234168652,47336.29635,0.431356071,109935,377.1082336,598.1852539,26468815701,3.80727734,122.3317566,3.513545533,944.7608643,69.44078835,483.0715906,478.9194031,0,944.7608643,50.19828806,490.6810259,0.027919615,26468815701,0.081669912,7409.707522,413.8831571,20.1041848,4787.335265,21.83210753,41.13599343,2.323488487,0.892903698,1.016147678,1.873954195,1.256401299,0.019561076,6.198833226,-0.344704507,0.957075907,0.60030182,0.998414392,0.631300793,0.974732483,0.459354859,0.038491377,4.702807167,10.86487048,6238.723023,0.082186379,12.24295672,396.2581582,3.244607062,1363.258859,0.00924063,0.003419043,5.06970789,44552.76266,0.58165563,0.690383478,1.092391154,0.789406311,308.6881225,0.002846646,238.1706096,0.054178938,32.36121058,373.3498635,118503.5939,47025533.09,316.3801957,0.011474242,1363.865332,0.31025144,0.576984078,206.1693261,0.00895358,7.048670778,0.039987265,117878.1958,7.988738393,6539.040242,0.059480968,26.57700311,8978.381744,11.93740786,404.9051439,108.4800382,47640.68216,0.275645805,0.003177091,0.054418325,20.42810636,0.000467968
0.84388807,0.608661603,48.43258139,79.57226335,75.15317691,68.00735254,74.94664769,80.5294977,45070.79167,67.15008377,0.225333748,27180.32686,0.603058563,45203,489.1134888,1094.836353,27779803981,5.057041751,350.6192017,2.202138969,1460.101074,188.8681721,751.5203168,712.56073,0,1460.101074,144.8521707,783.9366327,0.316992369,27779803981,0.033263753,49773.85745,1040.394611,31.15621599,182598.8953,1662.251229,293.5387985,14.93343228,0.903148044,2.660310317,3.004662056,7.611171669,0.003667971,8.675050337,-0.274531408,0.963136598,0.362108463,0.995822002,0.434715699,0.958677541,0.33210012,0.01447124,5.984792849,77.1180577,1305.33001,0.033620159,74.84739213,995.6232527,1.666855516,1770.033956,0.003222181,0.002028864,5.675159976,30749.16487,0.790697665,0.85904101,0.306008065,0.908487372,895.9944532,0.001859884,296.3260643,0.034372586,67.86130169,936.0081197,1063.136643,1392353.152,1.225658132,0.002321866,2637.332908,0.305919604,0.571007609,529.1010544,0.001262557,7.568560688,0.19071743,1035.643827,8.222191582,5580.795456,0.123460732,12.4080943,1503.621419,79.7313625,1013.703537,34.16970113,42301.29339,0.055765779,0.002000561,0.182206296,172.2710324,0.000388352
