original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_JointAverage,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_Imc1,original_glcm_Imc2,original_glcm_Idm,original_glcm_Idmn,original_glcm_Id,original_glcm_Idn,original_glcm_InverseVariance,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis
0.963943118,0.70595542,43.31117351,61.35114526,72.44998275,85.58621384,95.01578816,95.96353474,52702.58333,59.13901424,0.321017552,21175.96849,0.401801338,53050,656.2077148,754.2796509,26593193244,2.758976575,50.51489258,7.163363068,1168.602661,31.60979507,706.7674187,708.8799438,305.6654663,862.9371948,21.01614513,708.0151498,-0.302560993,26593193244,0.181816763,1765.268195,281.6000113,16.71487372,440.3861177,-5.258882337,9.643733231,0.792249818,0.847806755,0.569846309,1.311669768,0.458057621,0.070732517,4.430587447,-0.364816712,0.923209256,0.735036762,0.999357234,0.743682353,0.984331256,0.439422174,0.144007035,3.636057224,2.608995762,4933.943674,0.167875556,3.575934533,285.7398057,5.464595812,1541.154199,0.020190155,0.003824437,4.652164952,12220.91759,0.408612159,0.553372,2.023019633,0.655530094,188.0898145,0.00256287,69.97,0.06997,19.269244,282.812,427220.716,123095749.5,1501.923937,0.006504407,256.574,0.256574,0.520717915,146.6425619,0.003500212,6.782758251,0.018850141,424406.4135,7.139046954,2666.364298,0.050261344,31.03161428,9645.379265,2.902225785,284.2075212,190.1024317,53486.41879,0.694971732,0.003750645,0.025032613,7.137461287,0.000133808
0.83203457,0.509359328,40.69939741,79.90311593,78.92401409,77.79460136,79.37883849,83.31866538,73533.66667,66.48215472,0.357859695,23718.95139,0.322559074,73741,312.4081726,385.5265503,9044308427,2.300485934,36.76226807,7.64646266,488.5247498,22.74685822,348.9403304,349.2759094,0,488.5247498,15.39652559,350.2137318,-0.596679602,9044308427,0.243788923,890.3038033,208.235867,14.3915355,125.2044356,-3.699894579,5.03265378,0.555083503,0.800825396,0.410699802,1.116316111,0.380455462,0.123532253,3.650961134,-0.381189235,0.900351086,0.806117178,0.998646455,0.810028207,0.980721657,0.345929048,0.227304526,3.107781496,1.396934321,6937.250906,0.217041319,1.991046755,213.4026324,9.943007683,2063.979792,0.049156955,0.005062164,4.708553886,9628.071535,0.293339323,0.43288829,4.129477279,0.53797589,116.1397409,0.002806163,60.70358814,0.094701386,12.2746586,192.9485179,1970703.3,413358458.2,9497.523773,0.013438614,172.4071763,0.268965954,0.536453139,98.82912051,0.008946068,6.297181828,0.008692586,1957468.969,6.756254716,3316.748634,0.044978352,37.0189772,17977.239,1.50391333,210.5049837,284.9209937,58897.09944,1.406431169,0.004974531,0.013819992,2.820212044,0.000128782
0.659116038,0.498953097,48.29358417,96.78982746,80.05623024,105.7733426,102.0784012,109.5490758,133071.75,63.79572762,0.387038799,32567.6833,0.24473777,133618,621.9492859,694.4429321,58139406833,2.305402132,35.81124878,14.22408863,772.1050415,22.82042295,658.9006352,660.8666382,110.1993408,661.9057007,15.05596344,659.6336691,-1.468535301,58139406833,0.248319485,966.5303004,523.2595243,22.84880416,212.7001059,-10.01480647,5.301732905,0.535158942,0.816175294,0.428278097,1.120748616,0.344600062,0.121470007,3.681109177,-0.372705823,0.896029451,0.795075502,0.999272939,0.798907487,0.984827616,0.369616234,0.252149426,3.129225639,1.459222962,12758.66359,0.217038867,2.285480907,521.8281575,10.69486651,5607.46976,0.020611721,0.00198625,4.725595467,18322.32827,0.303027812,0.438648294,4.646942649,0.550723171,285.0747567,0.001124466,117.9482496,0.089762747,13.88000667,448.3835616,3121222.219,1653510636,5912.788618,0.003838369,307.3652968,0.233915751,0.493863674,210.8378655,0.002619383,6.577823531,0.009834004,3110881.775,6.797743945,5919.550899,0.044302047,37.72676533,33179.95291,1.632464094,524.0616983,280.9352931,147540.3602,0.539200906,0.001947616,0.015320897,7.370126961,4.74E-05
0.825121191,0.6582779,26.6486587,40.48238398,42.72001873,46.04345773,48.83646179,49.04079934,15501.66667,33.4028729,0.399168525,7532.0541,0.485886728,15607,1087.104272,1207.149194,20599555765,3.071780527,59.2208252,11.66623608,1277.405518,42.57574974,1147.118191,1157.126709,586.4545288,690.9509888,24.95746695,1148.865564,-2.244188456,20599555765,0.154145349,4011.93988,558.109174,23.53616715,3677.899624,-153.1778762,18.06552824,1.435756851,0.850325912,0.785010163,1.581560218,0.803365045,0.052376034,4.941392924,-0.320406844,0.914702768,0.662911578,0.998318824,0.680380628,0.974488478,0.484850868,0.104651976,3.877012477,4.875321274,1407.943425,0.138644007,8.345387132,542.7996748,3.513736791,1983.753993,0.006656214,0.002177821,4.627028567,5133.348114,0.500658632,0.649225446,1.060713064,0.731925665,389.6758953,0.001694609,38.81686047,0.056419855,26.67393693,381.8430233,44727.95785,25791007.43,78.07754789,0.005698072,208.9127907,0.303652312,0.570777747,207.0140932,0.004186204,6.620906851,0.044082783,44213.36709,7.063984815,908.7762542,0.05822876,22.95378615,2405.74646,6.493653213,553.4187224,125.3709874,72167.08785,0.22172329,0.002039053,0.048892398,20.81674823,0.000242459
0.597556579,0.453516689,51.06775338,112.6039121,81.3019065,112.8051417,112.6143863,115.7713263,129447.9167,67.2872085,0.31985877,38689.15448,0.298878155,129871,1211.307007,1410.907837,2.24E+11,3.728293154,101.1318359,7.056343813,1623.298706,62.77564968,1311.96704,1316.362671,0,1623.298706,42.07983206,1314.540662,-0.697315737,2.24E+11,0.09143483,6759.636444,2800.734756,52.83726716,6318.046588,-96.19216259,38.58435458,2.755741124,0.866581307,1.077570817,1.903811197,1.546010191,0.021603486,6.212740806,-0.322923615,0.946134388,0.582468266,0.999360285,0.61595541,0.984024426,0.467529351,0.050746294,4.657449842,10.33502393,7983.312484,0.088109694,11.83597979,2825.301904,3.020228942,8474.116124,0.001103318,0.000371922,5.031909535,51505.85035,0.56194052,0.697170506,0.882340567,0.775291331,2194.606449,0.000290754,176.9141681,0.052002989,44.57942962,2772.93739,322360.5676,916740751.2,113.8200462,0.000693221,864.3468548,0.25407021,0.519506054,1398.465142,0.00051711,7.410306927,0.026195224,320903.2448,7.789034723,8671.985717,0.066773843,20.15937328,11874.73286,10.89743719,2817.659062,98.89956187,275676.1277,0.035910608,0.000368745,0.042389863,118.7653868,2.38E-05
0.867174603,0.787476456,64.84378588,82.34377724,92.54188241,97.4063653,96.17692031,101.4938422,125287.0833,71.40643233,0.291335073,41561.91533,0.331733442,126003,722.4028076,860.9435059,79323969754,3.204307491,72.0748291,4.005762376,1200.191895,43.54418767,791.481317,791.6885376,238.7021637,961.4897308,29.89397496,793.4357734,-0.123154215,79323969754,0.129340973,3097.651254,538.7481843,23.12229486,1178.164997,-5.674021964,17.99410137,1.563719384,0.83998813,0.891027424,1.667661916,0.748345584,0.034075973,5.429898495,-0.294893153,0.913267118,0.61682242,0.999028182,0.642321579,0.978646751,0.497606198,0.072110606,4.124661422,4.889455188,10702.71915,0.124691221,5.438380234,542.9785695,3.047446484,1641.468798,0.005870583,0.001936315,4.574329182,46086.7569,0.532406489,0.680916633,0.840319016,0.755333773,410.8927103,0.001467128,236.8859458,0.073819241,15.29632604,532.2103459,473911.7946,257457375,881.9454527,0.002509164,901.7915238,0.281019484,0.547330858,286.4623269,0.001565202,6.685693887,0.025467648,472370.0149,7.2446775,8502.224161,0.067476363,17.9099515,16297.35066,5.041805503,541.3959826,104.3286827,55845.372,0.200779276,0.001930891,0.038229004,20.55386955,8.69E-05
0.957744122,0.838993336,63.92356931,76.19079506,98.12746812,98.32598843,91.41662868,99.40321926,147509.7083,72.97128615,0.325235602,41511.31086,0.281414094,148264,943.2273621,1113.975671,1.57E+11,3.462014581,95.85432434,5.648200755,1273.581543,54.38684241,1026.834241,1026.867615,0,1273.581543,39.21054679,1029.07358,-0.462895119,1.57E+11,0.103863152,4603.874276,1724.164574,41.44885556,2302.280779,-19.60952979,26.24927074,1.623763738,0.88338633,0.840236627,1.644807185,0.895095775,0.028805924,5.623071414,-0.358764557,0.951642056,0.641831873,0.999386115,0.664383799,0.984106395,0.476588432,0.056843121,4.38264569,6.96825862,9770.842025,0.102639581,7.934249322,1744.368888,3.701630103,6374.141372,0.002196288,0.000595814,4.947627359,48066.12849,0.498426997,0.641890868,1.174413215,0.729907482,1277.467223,0.000437077,199.9896778,0.06255542,30.28690488,1690.44792,536437.5008,936331372.4,309.7027685,0.000974381,1054.182984,0.329741315,0.595820378,980.2374258,0.000728552,6.718978601,0.021562888,534286.7695,7.693933741,8507.861409,0.057383191,24.43880339,15399.16634,7.450269288,1735.776783,130.7521718,223560.8039,0.077644492,0.000593733,0.034746551,59.75257058,2.84E-05
0.891410216,0.363950427,29.56696032,81.2389769,77.47257579,73.81734214,93.60555539,95.45679651,35332.29167,72.41725395,0.222866868,23364.32032,0.661273844,35416,489.2120361,604.1602783,10689186720,3.008317748,59.38909912,10.27773154,680.5582886,39.81702474,546.412324,553.9809265,0,680.5582886,24.6643072,549.3796613,-1.9098553,10689186720,0.156969717,3251.584396,508.3648488,22.47665225,1724.148747,-75.07882485,13.87794743,1.221005292,0.834377352,0.698911392,1.49415522,0.717310058,0.056039245,4.793868691,-0.322963635,0.909302935,0.693153761,0.998474392,0.707723352,0.9764528,0.457702401,0.111629821,3.784324079,3.774738181,3270.7231,0.145044969,6.58762139,499.6437589,3.770660418,1924.162214,0.007906504,0.002364591,4.595843293,11228.62386,0.491609841,0.635684002,1.195730657,0.724255077,357.8071422,0.00180562,116.8271028,0.06824013,18.48367727,395.4830607,61667.43808,32353503.72,118.4405367,0.004814946,538.5689252,0.314584653,0.58083205,216.4023941,0.002784191,6.493202178,0.048339733,61239.4896,7.27490476,1841.636548,0.052000128,28.94727413,5559.239496,5.291705899,505.150497,138.614581,71324.24819,0.275947406,0.002232702,0.051681239,21.72850244,0.000203647
0.880362932,0.687304245,60.34673092,87.80206348,83.93449827,106.1696755,106.0047169,106.1696755,109738.3333,77.29768207,0.234168652,47336.29635,0.431356071,109935,651.8747681,809.0966553,59532814844,3.404570919,79.69439697,11.64288143,941.06073,51.29557513,732.517931,740.0100098,0,941.06073,33.35452094,735.8854538,-1.644696999,59532814844,0.116697689,4944.881923,900.0019467,29.90688364,3902.483306,-119.8864432,24.17140463,1.853921327,0.856934699,0.833349556,1.654738154,1.139472248,0.036248757,5.466834602,-0.347766463,0.943804554,0.653839174,0.998764488,0.674210109,0.979211774,0.470865832,0.074435278,4.260213698,6.506331488,7702.315048,0.108372332,9.680923085,887.8896348,3.67947992,3327.317749,0.004642044,0.001618004,4.938969735,36501.4564,0.508537653,0.64550731,1.202039412,0.738441295,649.5984985,0.00132001,209.8859649,0.054150146,36.46770446,706.3906089,247565.2846,231455453.8,266.8909703,0.008368408,1263.072239,0.325870031,0.592963651,389.9720398,0.006966718,6.960877384,0.035257197,246760.8246,7.622576158,5993.149597,0.054515392,26.57922714,12829.1604,7.989721461,896.1392368,130.9624323,119241.6143,0.147237303,0.001442999,0.045003327,34.30859842,0.000287136
0.84388807,0.608661603,48.43258139,79.57226335,75.15317691,68.00735254,74.94664769,80.5294977,45070.79167,67.15008377,0.225333748,27180.32686,0.603058563,45203,587.4224365,734.6924438,20098394581,3.284393353,77.7461853,15.82696107,890.0426025,47.77997803,663.5957755,670.9143677,0,890.0426025,32.1481134,666.8022472,-1.93773111,20098394581,0.123760807,4265.883529,734.9955353,27.02401557,4105.068252,-111.4429263,21.33080852,2.540654946,0.785410491,0.964304802,1.784034142,1.584223116,0.033027755,5.540374791,-0.28519562,0.909585279,0.616452228,0.998167098,0.642768571,0.974890261,0.479105167,0.071396167,4.167356405,5.967865866,3787.004053,0.119045789,7.885998069,736.0404616,2.829090243,2092.984658,0.005026865,0.002169501,4.581383221,18084.97639,0.563620534,0.703266802,0.759200689,0.777062058,570.0020059,0.001813675,113.7371761,0.060146576,32.67975976,621.3130619,91587.63353,69505612.78,121.8886864,0.006058439,586.5240613,0.310166082,0.577582963,332.9405808,0.003339849,6.829477316,0.041833507,91016.21876,7.294531623,2982.323673,0.065976233,18.87467676,5594.359777,6.898537006,738.2203172,94.82700263,70295.13212,0.140342519,0.001991454,0.052938845,34.87437154,0.000225096
